Candidate Age,Candidate Gender,Highest Qualification,Job Title,CTC (Yearly),Employment Type,Marriage Status,Disability Status,Course Name,Course Sector,Candidate City,Present Village,Present District,Present State,Present Country,Job Designation,Job Location
20,Female,Higher Secondary Pass,customer Support executive ,15000,Salaried,Unmarried,No,Certificate Course for Front Office Associate - 2,Tourism & Hospitality,Hyderabad,Shaikpet,Hyderabad,TELANGANA,India,customer Support executive ,Hyderabad 
26,Female,Higher Secondary Pass,Customer Service Associate,11719,Salaried,Unmarried,Yes,Certificate Course for Front Office Associate - 2,Tourism & Hospitality,Pune,pune,Solapur,MAHARASHTRA,India,Customer Service Associate,"Reliance Smart Store - Sy No 28/3/1, Platinum Towers Haveli, Near Bollywood Multyplex, Wadgaon Sheri"
18,Female,Higher Secondary Pass,Customer Service Associate,11719,Salaried,Unmarried,No,Certification Course for General Duty Assistant -1,Healthcare,Pune,Narhe,Pune,MAHARASHTRA,India,Customer Service Associate,"Reliance Smart Store - Sy No 28/3/1, Platinum Towers Haveli, Near Bollywood Multyplex, Wadgaon Sheri"
21,Male,Graduation,Customer Service Associate,11719,Salaried,Unmarried,No,Certificate Course for Data Entry Operator - 2- 1,IT-ITeS,Pune,Pune,Pune,MAHARASHTRA,India,Customer Service Associate,"Reliance Smart Store - Sy No 28/3/1, Platinum Towers Haveli, Near Bollywood Multyplex, Wadgaon Sheri"
24,Male,Higher Secondary Pass,Executive Business Developer ,23852,Salaried,Unmarried,No,Certification Course for General Duty Assistant -1,Healthcare,Mahabub Nagar,Maddur,Mahabub Nagar,TELANGANA,India,Executive Business Developer ,Hyderabad 
21,Male,Higher Secondary Pass,Executive Business Developer ,23852,Salaried,Unmarried,No,Certificate Course for Data Entry Operator - 2- 1,IT-ITeS,Mahabub Nagar,Narva ,Mahabub Nagar,TELANGANA,India,Executive Business Developer ,Hyderabad 
31,Male,Higher Secondary Pass,Customer care Executive,12550,Salaried,Married,No,Certification Course for General Duty Assistant -1,Healthcare,Pune,Pune,Pune,MAHARASHTRA,India,Customer care Executive,"1003, Marathon Icon, Off. Ganpatrao Kadam Marg Lower Parel (W), Mumbai - 400013"
21,Female,Graduation,Office Administrator,10900,Salaried,Unmarried,No,Certification Course for General Duty Assistant -1,Healthcare,Bangalore,Bangaluru,Bangalore,KARNATAKA,India,Office Administrator,Bangalore
18,Female,Higher Secondary Pass,Customer care Executive,15866,Salaried,Unmarried,No,Certificate Course for Front Office Associate - 2,Tourism & Hospitality,Pune,Pune,Pune,MAHARASHTRA,India,Customer care Executive,Office No.504 5th Floor Mayfair Tower-1 Wakdewadi shivaji nager puen-411005
31,Female,10th Pass,Sr.Assistant,15622,Salaried,Married,No,Certificate Course for Front Office Associate - 2,Tourism & Hospitality,Warangal,Julywada,Warangal,TELANGANA,India,Sr.Assistant,Hyderabad 
18,Male,10th Pass,Customer Support executive ,15000,Salaried,Unmarried,No,Saksham 21st Century Skills ,Others,Warangal,Liabarthy,Warangal,TELANGANA,India,Customer Support executive ,Hyderabad 
23,Male,Diploma Pass,Fitter,17000,Wage Employment- Full Time,Unmarried,No,Saksham 21st Century Skills ,Others,Krishnagiri,Tvs Nagar,Krishnagiri,TAMIL NADU,India,Fitter,Hosur
21,Male,ITI pass,Fitter,17000,Wage Employment- Full Time,Unmarried,No,Certificate Course for Data Entry Operator - 2- 1,IT-ITeS,Krishnagiri,VIKASH NAGAR,Krishnagiri,TAMIL NADU,India,Fitter,HOSUR
20,Female,Higher Secondary Pass,Sr. Assistant ,15622,Wage Employment- Full Time,Unmarried,No,Certificate Course for Data Entry Operator - 2- 1,IT-ITeS,K.V.Rangareddy,Almasguda,Hyderabad,TELANGANA,India,Sr. Assistant ,Hyderabad 
24,Female,Higher Secondary Pass,Office Assistant,13800,Wage Employment- Full Time,Unmarried,No,Certification Course for Retail Sales Associate-2_RSA-2,Retail,Haridwar,"dudhalayalwala,tantawala,hardwar,Shyampur,Haridwar,Uttrakhand,249408",Haridwar,UTTARAKHAND,India,Office Assistant,Dehradun
25,Male,10th Pass,Technician,15459,Wage Employment- Full Time,Unmarried,No,Certificate Course for Front Office Associate - 2,Tourism & Hospitality,Kolar,vivek nagar,Kolar,KARNATAKA,India,Technician,Tavarekere
21,Male,10th Pass,Technician,15459,Wage Employment- Full Time,Unmarried,No,Certificate Course for Front Office Associate - 2,Tourism & Hospitality,Kolar,NIL,Kolar,KARNATAKA,India,Technician, Tavarekere
19,Female,10th Pass,Customer Support executive ,13600,Salaried,Unmarried,No,Certificate Course for Front Office Associate - 2,Tourism & Hospitality,East Godavari,Prathipadu,East Godavari,ANDHRA PRADESH,India,Customer Support executive ,Hyderabad 
21,Female,10th Pass,Executive Business Development ,23852,Salaried,Unmarried,No,Certificate Course for Assistant Beauty Therapist,Beauty & Wellness,Karim Nagar,Kharkhana Gadda,Karim Nagar,TELANGANA,India,Executive Business Development ,Hyderabad 
33,Female,Graduation,Beautician,5000,Wage Employment- Full Time,Married,No,Certification Course for General Duty Assistant -1,Healthcare,Pune,Pune,Pune,MAHARASHTRA,India,Beautician,kalyani nagar
18,Male,10th Pass,Technician,15459,Wage Employment- Full Time,Unmarried,No,Loreal Hair stylist,Beauty & Wellness,Kolar,NIL,Kolar,KARNATAKA,India,Technician,Tavarekere
23,Male,10th Pass,Technician,15459,Wage Employment- Full Time,Unmarried,No,Loreal Hair stylist,Beauty & Wellness,Kolar,NIL,Kolar,KARNATAKA,India,Technician,Tavarekere
18,Male,10th Pass,Technician,15459,Wage Employment- Full Time,Unmarried,No,Loreal Hair stylist,Beauty & Wellness,Kolar,Nil,Kolar,KARNATAKA,India,Technician,Tavarekere
22,Male,Higher Secondary Pass, Associate-Cre,22631,Wage Employment- Full Time,Unmarried,No,Loreal Hair stylist,Beauty & Wellness,Dehradun,TEACHERS COLONY,Dehradun,UTTARAKHAND,India, Associate-Cre,Dehradun
24,Female,Higher Secondary Pass,Asst Sales Supervisor ,14500,Wage Employment- Full Time,Unmarried,No,Certification Course for General Duty Assistant -1,Healthcare,K.V.Rangareddy,Nadergul ,K.V.Rangareddy,TELANGANA,India,Sales,Hyderabad 
24,Female,ITI pass,Customer Support executive ,13000,Salaried,Married,No,Certification Course for General Duty Assistant -1,Healthcare,Warangal,Bommakal,Warangal,TELANGANA,India,Customer Support executive ,Hyderabad 
23,Female,10th Pass,Executive-Operations,17314,Wage Employment- Full Time,Unmarried,No,Certification Course for General Duty Assistant -1,Healthcare,Kolar,NIL,Kolar,KARNATAKA,India,Executive-Operations,Bengaluru
27,Female,Higher Secondary Pass,Executive,24947,Wage Employment- Full Time,Married,No,Certification Course for General Duty Assistant -1,Healthcare,Kolar,Bangarpet ,Kolar,KARNATAKA,India,Executive,Bengaluru
23,Female,10th Pass,Executive,24947,Wage Employment- Full Time,Unmarried,No,Certificate Course for Assistant Beauty Therapist,Beauty & Wellness,Kolar,nil,Kolar,KARNATAKA,India,Executive,Bengaluru
23,Female,10th Pass,Executive-Operations,17314,Wage Employment- Full Time,Unmarried,No,Certificate Course for Assistant Beauty Therapist,Beauty & Wellness,Kolar,Hunasanahalli ,Kolar,KARNATAKA,India,Executive-Operations,Bengaluru
19,Female,Higher Secondary Pass,intership,10000,Wage Employment- Full Time,Unmarried,No,Loreal Hair stylist,Beauty & Wellness,Medak,Rajpally,Medak,TELANGANA,India,Process Associate,medak local
20,Female,Higher Secondary Pass,Beautician,7000,Self Employed,Unmarried,No,Certificate Course for Data Entry Operator - 2- 1,IT-ITeS,Pune,Pune,Pune,MAHARASHTRA,India,Beautician,Pune
17,Male,Higher Secondary Pass,Self Employed,900,Self Employed,Unmarried,No,Certificate Course for Assistant Beauty Therapist,Beauty & Wellness,Kolar,Makdepalli,Kolar,KARNATAKA,India,Self Employed,Hosakote Bangalore
33,Female,Higher Secondary Pass,Sales Executive,12500,Salaried,Unmarried,No,Certificate Course for Data Entry Operator - 2- 1,IT-ITeS,Jaipur,jaipur,Jaipur,RAJASTHAN,India,Sales Executive,Jaipur
18,Female,Higher Secondary Pass,customer support,13000,Wage Employment- Full Time,Unmarried,No,Certificate Course for Data Entry Operator - 2- 1,IT-ITeS,Pune,Nigdi,Pune,MAHARASHTRA,India,customer support,Pune
22,Male,10th Pass,Painter,15000,Salaried,Unmarried,No,Data Entry Operator,IT-ITeS,Gajapati,Gajapati,Gajapati,ODISHA,India,Painter,chennai
19,Male,Higher Secondary Pass,,Associate,15000,Wage Employment- Full Time,Unmarried,Certificate Course for Assistant Beauty Therapist,Beauty & Wellness,Pune,Dange chowk,Pune,MAHARASHTRA,India,	Associate,Pune
20,Female,Higher Secondary Pass,Picker,11900,Wage Employment- Full Time,Unmarried,No,Certificate Course for Assistant Beauty Therapist,Beauty & Wellness,Pune,Wakad,Pune,MAHARASHTRA,India,Picker,Pune
34,Female,Graduation,beautician,6000,Wage Employment- Full Time,Married,No,Certificate Course for Welding Operator,Capital Goods,Pune,Dhankwadi ,Pune,MAHARASHTRA,India,beautician,pune
24,Female,Graduation,Beautician,5000,Wage Employment- Full Time,Unmarried,No,Certificate Course for Assistant Beauty Therapist,Beauty & Wellness,Pune,Neharu Nagar,Pune,MAHARASHTRA,India,Beautician,"Neharu Nagar,Pimpri"
22,Male,Diploma Pass,FITER,17000,Salaried,Unmarried,No,Certificate Course for Assistant Beauty Therapist,Beauty & Wellness,Krishnagiri,Kothakondapalli,Krishnagiri,TAMIL NADU,India,FITTER,HOSUR
20,Male,Diploma Pass,FITER,17000,Wage Employment- Full Time,Unmarried,No,Certificate Course for Life Insurance Agent,BFSI,Ambedkar Nagar,Pasipatti ,Krishnagiri,TAMIL NADU,India,FITER,HOSUR
18,Female,Higher Secondary Pass,Marketing/  Business Executive,12500,Wage Employment- Full Time,Unmarried,No,Certificate Course for Life Insurance Agent,BFSI,Dehradun," moti bazar, Dehradun, Uttrakhand-248001",Dehradun,UTTARAKHAND,India,Marketing/  Business Executive,Dehadun
17,Male,Higher Secondary Pass,Telecaller,9000,Salaried,Unmarried,No,Data Entry Operator,IT-ITeS,Nainital,bhagwanpur vichla ,Nainital,UTTARAKHAND,India,Telecaller,Haldwani
21,Male,Higher Secondary Pass,Telecaller,9000,Salaried,Unmarried,No,Certificate Course for Life Insurance Agent,BFSI,Nainital,Gaujajali,Nainital,UTTARAKHAND,India,Telecaller,Haldwani
21,Female,Higher Secondary Pass,Customer Support executive ,15000,Salaried,Unmarried,No,Certificate Course in Tally - 2- I,IT-ITeS,Hyderabad,Sanjaya Nagar ,Warangal,TELANGANA,India,Customer Support executive ,Hyderabad 
18,Female,Higher Secondary Pass,Sr Assistant ,11833,Salaried,Unmarried,No,Data Entry Operator,IT-ITeS,Hyderabad,Zainallipur,Mahabub Nagar,TELANGANA,India,Sr Assistant ,Hyderabad 
18,Female,Higher Secondary Pass,Sr Assistant ,11833,Salaried,Unmarried,No,CRM Domestic Non Voice,IT-ITeS,Hyderabad,Ambedkar Nagar ,Hyderabad,TELANGANA,India,Sr Assistant ,Hyderabad 
28,Female,Graduation,Sr Assistant ,11833,Salaried,Married,No,CRM Domestic Non Voice,IT-ITeS,Hyderabad,New Bhavani Nagar ,Hyderabad,TELANGANA,India,Sr Assistant ,Hyderabad 
20,Female,10th Pass,assistant Beautician therapist ,6500,Self Employed,Separated,No,CRM Domestic Non Voice,IT-ITeS,Mumbai,Mumbai ,Mumbai,MAHARASHTRA,India,assistant Beautician therapist ,Mumbai 
32,Female,Graduation,Executive Business Development ,20000,Salaried,Married,No,Certificate Course in Tally - 2- I,IT-ITeS,Hyderabad,Cheeryal Keesar,Hyderabad,TELANGANA,India,Executive Business Development ,Hyderabad 
21,Female,Higher Secondary Pass,Customer Care Executive,11250,Wage Employment- Full Time,Unmarried,No,Certificate Course in Tally - 2- I,IT-ITeS,Pune,Pimpri,Pune,MAHARASHTRA,India,Customer Care Executive,Pune
23,Male,Higher Secondary Pass,Executive Business Development ,20000,Salaried,Unmarried,No,Certificate Course in Tally - 2- I,IT-ITeS,Guntur,Auto Nagar,Krishna,ANDHRA PRADESH,India,Executive Business Development ,Hyderabad 
33,Male,10th Pass,Operater,15459,Salaried,Married,No,Certification Course for General Duty Assistant -1,Healthcare,Kolar,Madderi,Kolar,KARNATAKA,India,Operater,Tavarekere Industial Area Hoakote Bangalore Rural Karnataka
30,Female,10th Pass,Operator,15652,Salaried,Married,No,Certificate Course for Assistant Beauty Therapist,Beauty & Wellness,Bangalore Rural,Hoakote,Bangalore Rural,KARNATAKA,India,Operator,Tavarekere Industial Area Hoakote Bangalore Rural Karnataka
18,Male,Higher Secondary Pass,Opertor,15098,Salaried,Unmarried,No,Certificate Course for Assistant Beauty Therapist,Beauty & Wellness,Bangalore Rural,"bhaktharahalli,",Bangalore Rural,KARNATAKA,India,Opertor,"Door no 531/144,3rd floor ,Ring road, Agara,HSR layout"
21,Female,Higher Secondary Pass,junior inside sales executive,21150,Wage Employment- Full Time,Unmarried,No,CRM Domestic Voice ,IT-ITeS,Kolar,nill,Kolar,KARNATAKA,India,junior inside sales executive,Bengaluru
22,Female,Higher Secondary Pass,junior inside sales executive,21150,Wage Employment- Full Time,Unmarried,No,Data Entry Operator,IT-ITeS,Bangalore,nil,Kolar,KARNATAKA,India,junior inside sales executive,Bengaluru
20,Female,Higher Secondary Pass,beauty and wellness ,3000,Self Employed,Unmarried,No,Certificate Course for Assistant Beauty Therapist,Beauty & Wellness,West Delhi,Tihar Village ,West Delhi,DELHI,India,beautician ,Ashok Nagar 
20,Female,10th Pass,customer Support executive ,15000,Salaried,Unmarried,No,Certificate Course for Assistant Beauty Therapist,Beauty & Wellness,K.V.Rangareddy,Yapral,Hyderabad,TELANGANA,India,customer Support executive ,Hyderabad 
18,Male,Higher Secondary Pass,Operator,15098,Salaried,Unmarried,No,Certificate Course for Assistant Beauty Therapist,Beauty & Wellness,Bangalore Rural,Chaikkanahalli,Bangalore Rural,KARNATAKA,India,Operator,"Door no 531/144,3rd floor,Ring road ,Agara,HSR layout"
36,Male,10th Pass,ITI Fitter,17281,Salaried,Married,No,Data Analytics,IT-ITeS,Chittoor,YARRABALLI,Chittoor,ANDHRA PRADESH,India,ITI Fitter,"Near NH4 Highway & Yalachahalli Tavarekere Post,Hosakote"
20,Male,ITI pass,Technical Trainee,19500,Salaried,Unmarried,No,Data Analytics,IT-ITeS,Central Delhi,Kanjhawala ,North West Delhi,DELHI,India,Technical Trainee, Chennai
45,Male,10th Pass,Refractionist,17000,Self Employed,Married,No,Certificate Course for Assistant Beauty Therapist,Beauty & Wellness,Baleswar,Kherna,Mayurbhanj,ODISHA,India,Refractionist, Sarasakana
35,Female,Graduation,Assistant beautician ,3000,Self Employed,Married,No,Certificate Course for Assistant Beauty Therapist,Beauty & Wellness,Mysore,Mysore,Mysore,KARNATAKA,India,Assistant beauty therapist,Siddhartha layout
22,Male,Graduation,Executive Business Development ,20000,Salaried,Unmarried,No,Certificate Course for Assistant Beauty Therapist,Beauty & Wellness,Ahmed Nagar,Bikkom,Warangal,TELANGANA,India,Executive Business Development ,Hyderabad 
20,Male,Higher Secondary Pass,CSR - Custommer Service represntative ,17300,Wage Employment- Full Time,Unmarried,No,Certification Course for Equity Dealer,BFSI,Kolar,NILL,Kolar,KARNATAKA,India,CSR - Custommer Service represntative ,Bangalore 
13,Female,Higher Secondary Pass,Counter sales & services,10000,Salaried,Unmarried,No,Certification Course for Equity Dealer,BFSI,Pune,pune,Pune,MAHARASHTRA,India,Counter sales & services,"504, Top Floor, Renaissance Business Centre, 14/A, Wellesley, Road Camp, PUNE-411001, Maharashtra"
24,Male,Graduation,Telecaller  Excutive,10000,Salaried,Unmarried,No,Certificate Course for Assistant Beauty Therapist,Beauty & Wellness,Pune,Haveli ,Pune,MAHARASHTRA,India,Telecaller  Excutive,"2, Laxmi park colony, Lal bahaddur shastri marg, Above Union bank, Navi Peth, Pune 411 030 M.S. admi"
19,Female,Higher Secondary Pass,Assembly operator ,15000,Salaried,Unmarried,No,CRM Domestic Voice ,IT-ITeS,Hyderabad,Sainikpuri ,Hyderabad,TELANGANA,India,Assembly operator ,Hyderabad 
23,Male,Higher Secondary Pass,Customer support executive ,15000,Salaried,Unmarried,No,CRM Domestic Voice ,IT-ITeS,Hyderabad,MES Colony ,Hyderabad,TELANGANA,India,Customer support executive ,Hyderabad 
18,Female,Higher Secondary Pass,Executive Business Development ,20000,Salaried,Unmarried,No,CRM Domestic Voice ,IT-ITeS,Hyderabad,Vajpayee Nagar ,Hyderabad,TELANGANA,India,Executive Business Development ,Hyderabad 
31,Female,Higher Secondary Pass,Back office Excutive,11000,Salaried,Married,No,Certificate Course for Assistant Beauty Therapist (Alankrit),Beauty & Wellness,Pune,Parne,Pune,MAHARASHTRA,India,Back office Excutive,"D704 Shreeram Empire Dhanori, Pune. 411015"
24,Female,Diploma Pass,Back office Excutive,11000,Salaried,Married,No,Loreal Hair stylist,Beauty & Wellness,Pune,Parne,Pune,MAHARASHTRA,India,Back office Excutive,"D704 Shreeram Empire Dhanori, Pune. 411015"
20,Female,Higher Secondary Pass,Telecalling Excutive,14000,Salaried,Unmarried,No,Certification Course for Equity Dealer,BFSI,Pune,Vadhu bk,Pune,MAHARASHTRA,India,Telecalling Excutive,"302, Lalani Quantum, Above Chellaram Hospital, Mumbai Pune Bypass Rd., Patil Nagar, Bavdhan, Pune - "
24,Female,10th Pass,Assistant beautcian ,5000,Self Employed,Married,No,Certificate Course for Assistant Beauty Therapist,Beauty & Wellness,Mysore,Mysore,Mysore,KARNATAKA,India,Assistant beauty therapist,Chamundihill road JC Nagar Mysore
21,Female,Graduation,Business developmet executive ,15000,Wage Employment- Full Time,Unmarried,No,Certificate Course for Assistant Beauty Therapist,Beauty & Wellness,Bangalore,Bangalore ,Bangalore,KARNATAKA,India,Business developmet executive ,Bengaluru
21,Female,Graduation,Business developmet executive ,15000,Wage Employment- Full Time,Unmarried,No,Certificate Course for Assistant Beauty Therapist,Beauty & Wellness,Bangalore,BANGALORE ,Bangalore,KARNATAKA,India,Business developmet executive ,Bengaluru
22,Male,Graduation,process associate ,15000,Wage Employment- Full Time,Unmarried,Yes,Certificate Course for Assistant Beauty Therapist,Beauty & Wellness,Bangalore Rural,Bangalore ,Bangalore,KARNATAKA,India,process associate ,Bengaluru 
22,Female,Graduation,Telecalling Excutive,14000,Salaried,Unmarried,No,CRM Domestic Non Voice,IT-ITeS,Pune,Pune,Pune,MAHARASHTRA,India,Telecalling Excutive,"302, Lalani Quantum, Above Chellaram Hospital, Mumbai Pune Bypass Rd., Patil Nagar, Bavdhan, Pune - "
18,Female,Higher Secondary Pass,Back office Excutive,11000,Salaried,Unmarried,No,Certification Course for Retail Sales Associate-1_RSA-1,Retail,Pune,Pune,Pune,MAHARASHTRA,India,Back office Excutive,"D704 Shreeram Empire Dhanori, Pune. 411015"
20,Male,ITI pass,Graphite CNC,12570,Salaried,Unmarried,No,Certificate Course for Assistant Beauty Therapist (Alankrit),Beauty & Wellness,Gautam Buddha Nagar,Bhelwatala,Gumla,JHARKHAND,India,Graphite CNC,Gurugram
28,Female,10th Pass,Assistant beauty therapist ,3000,Part Time,Married,No,Certificate Course for Assistant Beauty Therapist (Alankrit),Beauty & Wellness,Mysore,Myosre,Mysore,KARNATAKA,India,Assistant beautician,J P Nagar Last stop Mysore
40,Female,Higher Secondary Pass,Assistant Beautician ,5000,Self Employed,Married,No,Certificate Course for Assistant Beauty Therapist,Beauty & Wellness,Haveri,Haveri,Haveri,KARNATAKA,India,Assistant Beautician ,Bangalore 
